temperature,rate_R1_fwd,rate_R2_fwd
160.04491629236423,1.3064920880092253e-30,2.253825631558132e-29
161.0453246222948,2.068106111534994e-30,3.486804765775528e-29
162.0457329522254,3.255532715476918e-30,5.365902831893838e-29
163.046141282156,5.0968137201432385e-30,8.215003729649669e-29
164.04654961208655,7.936811621523163e-30,1.2513057099499274e-28
165.04695794201717,1.2294365385013534e-29,1.8964862915593515e-28
166.04736627194774,1.8946107454645895e-29,2.8602603833930774e-28
167.0477746018783,2.9048775988123145e-29,4.293080629526639e-28
168.04818293180892,4.4316842357754014e-29,6.413236520739152e-28
169.0485912617395,6.727925241595859e-29,9.536004659143485e-28
170.04899959167005,1.0164879346621448e-28,1.4114712513048365e-27
171.04940792160068,1.5285107544651846e-28,2.0798335289829943e-27
172.04981625153124,2.287787047003316e-28,3.0511941049489192e-27
173.0502245814618,3.4086179975400627e-28,4.456858193435251e-27
174.05063291139243,5.055809645916744e-28,6.482428604008563e-27
175.051041241323,7.4659654509017455e-28,9.389189776994093e-27
176.05144957125356,1.0977326914408438e-27,1.3543494110871918e-26
177.05185790118418,1.6071422917131177e-27,1.945698980104214e-26
178.05226623111474,2.3430966772295016e-27,2.784147991707091e-26
179.05267456104534,3.402002099453695e-27,3.9683455320892867e-26
180.0530828909759,4.9194563420029594e-27,5.634498437342396e-26
181.0534912209065,7.0854400217828e-27,7.969978846860475e-26
182.0538995508371,1.0165110579066268e-26,1.123161210885934e-25
183.05430788076765,1.4527159894521016e-26,1.5770169477622836e-25
184.05471621069825,2.0682346881081275e-26,2.206305777611578e-25
185.05512454062884,2.933566823134535e-26,3.075780286829974e-25
186.0555328705594,4.145674745981746e-26,4.272969868687972e-25
187.05594120049,5.837447544442009e-26,5.915798680536674e-25
188.0563495304206,8.190382685727604e-26,8.162620145799699e-25
189.05675786035115,1.145152217124672e-25,1.1225392739272266e-24
190.05716619028175,1.5955996731571623e-25,1.5386926726985953e-24
191.05757452021234,2.215693746151733e-25,2.1023390894414095e-24
192.0579828501429,3.066503646406492e-25,2.8633594811878567e-24
193.0583911800735,4.230070630721847e-25,3.8876974799033154e-24
194.0587995100041,5.816263670078808e-25,5.262272548583821e-24
195.05920783993466,7.971763324573421e-25,7.101316708763641e-24
196.05961616986525,1.089179898479301e-24,9.554524229826175e-24
197.06002449979584,1.483543868366619e-24,1.2817503749971414e-23
198.0604328297264,2.0145448935998986e-24,1.7145147094169013e-23
199.060841159657,2.727401729925719e-24,2.286868223789841e-23
200.0612494895876,3.681597472358478e-24,3.0417368308055727e-23
201.06165781951816,4.955158691489944e-24,4.0346025184940155e-23
202.06206614944875,6.650151952174665e-24,5.336987515848705e-23
203.06247447937935,8.899725419761981e-24,7.040852941747689e-23
204.0628828093099,1.1877105767480725e-23,9.264138102373741e-23
205.0632911392405,1.5807064006182133e-23,1.21577190647737e-22
206.0636994691711,2.0980489763912735e-23,1.591412892312811e-22
207.06410779910166,2.77728708432854e-23,2.077846036486961e-22
208.06451612903226,3.666766590905398e-23,2.706196384954233e-22
209.06492445896285,4.828579355971874e-23,3.515896946520113e-22
210.06533278889344,6.342274979716689e-23,4.556789688669304e-22
211.065741118824,8.309521536603311e-23,5.891728195070884e-22
212.0661494487546,1.0859944264919833e-22,7.59979475390489e-22
213.0665577786852,1.4158423199587997e-22,9.780268242911695e-22
214.06696610861576,1.8414193524580924e-22,1.255750742762522e-21
215.06737443854635,2.3892168329105263e-22,1.6086948421105539e-21
216.06778276847695,3.0926996298567517e-22,2.0562454906403124e-21
217.0681910984075,3.9940475591834134e-22,2.6225307838990797e-21
218.0685994283381,5.14630806219599e-22,3.3375178226960543e-21
219.0690077582687,6.616051518308152e-22,4.238349341562097e-21
220.06941608819926,8.486639995562179e-22,5.370968750808366e-21
221.06982441812985,1.0862242489844636e-21,6.792091880559244e-21
222.07023274806045,1.387275762501812e-21,8.571595015504646e-21
223.070641077991,1.767983643416879e-21,1.0795401398160438e-20
224.0710494079216,2.2484236895688253e-21,1.3568964017450072e-20
225.0714577378522,2.8534787047852654e-21,1.70214600340482e-20
226.07186606778276,3.613928745704719e-21,2.131083298228714e-20
227.07227439771336,4.567774839384845e-21,2.6629843670496306e-20
228.07268272764395,5.761843053036393e-21,3.3213318404244945e-20
229.07309105757452,7.253724824474867e-21,4.134681633601233e-20
230.0734993875051,9.11411971098859e-21,5.137697691653173e-20
231.0739077174357,1.1429659085109055e-20,6.372385056652801e-20
232.07431604736627,1.4306303315120106e-20,7.889557018636613e-20
233.07472437729686,1.7873421944814675e-20,9.750577789250621e-20
234.07513270722745,2.2288685759046503e-20,1.2029429040312053e-19
235.07554103715802,2.774392218165695e-20,1.481515676760901e-19
236.0759493670886,3.447211229698556e-20,1.8214763655520684e-19
237.0763576970192,4.275573791413544e-20,2.235662300791713e-19
238.07676602694977,5.293672307298486e-20,2.739450159945725e-19
239.07717435688036,6.542825596133045e-20,3.351229369122787e-19
240.07758268681096,8.072882345470421e-20,4.092958254466647e-19
241.07799101674152,9.943884800321218e-20,4.990816534507442e-19
242.07839934667211,1.2228037695530617e-19,6.075969653506173e-19
243.0788076766027,1.5012034997329719e-19,7.38546287762768e-19
244.07921600653327,1.8399805461888956e-19,8.963265719055672e-19
245.07962433646387,2.2515747151025943e-19,1.0861490097791035e-18
246.08003266639446,2.7508532979435293e-19,1.3141809459696556e-18
247.08044099632502,3.355558097126269e-19,1.587710937647932e-18
248.08084932625562,4.086829832570856e-19,1.9153405091524413e-18
249.0812576561862,4.969822448354094e-19,2.3072066071111942e-18
250.08166598611678,6.034421663198225e-19,2.7752393214547386e-18
251.08207431604737,7.316084388350571e-19,3.3334601013305525e-18
252.08248264597796,8.856817963404016e-19,3.998326362686111e-18
253.08289097590853,1.0706320886782541e-18,4.7891291876039044e-18
254.08329930583912,1.292331012338014e-18,5.72845178074571e-18
255.0837076357697,1.557706313945978e-18,6.842697155121206e-18
256.0841159657003,1.8749207518172646e-18,8.162695014317181e-18
257.0845242956309,2.2535794683411507e-18,9.724398631778988e-18
258.08493262556146,2.70497004791869e-18,1.1569684196629342e-17
259.08534095549203,3.242339998472583e-18,1.3747266660145157e-17
260.0857492854226,3.881217131693246e-18,1.6313747724536993e-17
261.0861576153532,4.639779020156347e-18,1.9334813881768796e-17
262.0865659452838,5.539278526467987e-18,2.2886604134746392e-17
263.0869742752144,6.604533325020521e-18,2.705726971746109e-17
264.08738260514497,7.86448840810712e-18,3.1948751355174674e-17
265.08779093507553,9.352861633065626e-18,3.767880083868042e-17
266.0881992650061,1.1108883799015816e-17,4.438327995892883e-17
267.0886075949367,1.31781461369603e-17,5.221876990997156e-17
268.0890159248673,1.561356956006496e-17,6.136553168835046e-17
269.0894242547979,1.847651213959838e-17,7.203086021291923e-17
270.08983258472847,2.183803305943364e-17,8.445288082008833e-17
271.09024091465903,2.578033344390682e-17,9.890484224662776e-17
272.0906492445896,3.0398397243560983e-17,1.1569996567286267e-16
273.0910575745202,3.580185799459787e-17,1.3519691675177174e-16
274.0914659044508,4.211712012876592e-17,1.578059749339952e-16
275.0918742343814,4.948976714492572e-17,1.8399598122842943e-16
276.092282564312,5.808729237352859e-17,2.143021548106399e-16
277.09269089424254,6.810219357097966e-17,2.493348801283318e-16
278.0930992241731,7.975547394730549e-17,2.8978957576383715e-16
279.0935075541037,9.330060216752222e-17,3.3645776479762563e-16
280.09391588403435,1.0902798371830761e-16,3.9023948464848117e-16
281.0943242139649,1.272700084723721e-16,4.521571864272515e-16
282.0947325438955,1.4840673914831653e-16,5.233712814632739e-16
283.09514087382604,1.7287232046593035e-16,6.051975298194275e-16
284.0955492037566,2.0116218886286871e-16,6.991264476299408e-16
285.0959575336872,2.338411791433263e-16,8.068449795308377e-16
286.09636586361785,2.715526292984093e-16,9.302606468670004e-16
287.0967741935484,3.1502859730347125e-16,1.0715284584905087e-15
288.097182523479,3.6510131620708485e-16,1.2330808640045894e-15
289.09759085340954,4.2271602378685876e-16,1.4176610558139665e-15
290.0979991833401,4.889453246650689e-16,1.628359983702989e-15
291.09840751327073,5.650052463038845e-16,1.8686574403638707e-15
292.09881584320135,6.52273179436255e-16,2.142467655044711e-15
293.0992241731319,7.523079036008243e-16,2.4541898235740075e-15
294.0996325030625,8.66871925349844e-16,2.8087640772632762e-15
295.10004083299305,9.979563650014586e-16,3.2117334058134533e-15
296.1004491629236,1.1478086817389151e-15,3.669312187893622e-15
297.10085749285423,1.3189635028734314e-15,4.188461873324459e-15
298.10126582278485,1.5142769122497027e-15,4.7769745429193e-15
299.1016741527154,1.736964533933633e-15,5.4435651476335186e-15
300.102082482646,1.9906437861102054e-15,6.197973165800841e-15
301.10249081257655,2.2793807793888732e-15,7.0510746205628755e-15
302.1028991425071,2.607742253174077e-15,8.015005384396582e-15
303.10330747243773,2.980853104179262e-15,9.103296842029297e-15
304.10371580236836,3.404460052952745e-15,1.0331024994944011e-14
305.1041241322989,3.8850020176982824e-15,1.1714974371393899e-14
306.1045324622295,4.429687885363828e-15,1.3273817744005331e-14
307.10494079216005,5.046582378847915e-15,1.5028313512688172e-14
308.1053491220907,5.744700754206651e-15,1.700152200554932e-14
309.10575745202124,6.534113267142283e-15,1.9219042247783616e-14
310.1061657819518,7.426060200266079e-15,2.170927161903372e-14
311.1065741118824,8.433078526989254e-15,2.450368945960463e-14
312.106982441813,9.569141247194396e-15,2.7637167354279592e-14
313.10739077174355,1.0849810595939862e-14,3.114830824609578e-14
314.1077991016742,1.2292406326553225e-14,3.5079816502318625e-14
315.10820743160474,1.39161904842085e-14,3.947890192505222e-14
316.1086157615353,1.5742570110506203e-14,4.439772014832325e-14
317.1090240914659,1.779531957289518e-14,4.98938528739892e-14
318.1094324213965,2.0100824002786775e-14,5.603083060777701e-14
319.10984075132706,2.2688346051823993e-14,6.28787016866334e-14
320.1102490812577,2.5590317621907763e-14,7.051465178040222e-14
321.11065741118824,2.88426591145829e-14,7.902367656852764e-14
322.1110657411188,3.2485128012186205e-14,8.84993132868424e-14
323.11147407104943,3.6561699919219944e-14,9.90444349147671e-14
324.11188240098,4.112098431947072e-14,1.1077211172475134e-13
325.11229073091056,4.62166781264404e-14,1.2380654634608005e-13
326.1126990608412,5.1908059990485446e-14,1.38284086639267e-13
327.11310739077175,5.82605294692149e-14,1.5435432426169058e-13
328.1135157207023,6.53461931300319e-14,1.7218128215171523e-13
329.11392405063293,7.324450330121262e-14,1.9194470146108934e-13
330.1143323805635,8.204295219511561e-14,2.1384143269850954e-13
331.11474071049406,9.183782659429396e-14,2.380869391406895e-13
332.1151490404247,1.0273502809606879e-13,2.6491692219589744e-13
333.11555737035525,1.1485096269979154e-13,2.945890750209429e-13
334.1159657002858,1.2831350724966682e-13,3.273849760928839e-13
335.11637403021643,1.4326305673972274e-13,3.6361213211212225e-13
336.116782360147,1.598536604092745e-13,4.036061795237599e-13
337.11719069007756,1.7825425023468824e-13,4.477332550409241e-13
338.1175990200082,1.9864997506852632e-13,4.963925546659122e-13
339.11800734993875,2.2124364042140727e-13,5.500190816591383e-13
340.1184156798693,2.4625726751850396e-13,6.090866037843899e-13
341.11882400979994,2.739337794886075e-13,6.741108421333767e-13
342.1192323397305,3.0453882030088474e-13,7.456528846629271e-13
343.11964066966107,3.383627225222043e-13,8.243228625821181e-13
344.1200489995917,3.7572262986628404e-13,9.107839008426154e-13
345.12045732952225,4.1696478376861043e-13,1.005756346363642e-12
346.1208656594528,4.624669963512988e-13,1.11002231562098e-12
347.12127398938344,5.12641304892611e-13,1.2244305630670345e-12
348.121682319314,5.679368437163683e-13,1.3499017033424627e-12
349.12209064924457,6.288429243041936e-13,1.487433802457405e-12
350.1224989791752,6.958923574134788e-13,1.6381083728859243e-12
351.12290730910576,7.696650243418091e-13,1.8030967710332338e-12
352.1233156390363,8.507917152693015e-13,1.98366706542626e-12
353.12372396896694,9.399582537850595e-13,2.1811913607770336e-12
354.1241322988975,1.0379099318253408e-12,2.397153651418474e-12
355.1245406288281,1.1454562599478715e-12,2.633158158435868e-12
356.1249489587587,1.2634760776671612e-12,2.8909383120880596e-12
357.12535728868926,1.3929230236395704e-12,3.172366276374631e-12
358.1257656186198,1.53483141225928e-12,3.4794631276447282e-12
359.12617394855044,1.6903225147895287e-12,3.814409733087498e-12
360.126582278481,1.86061130608764e-12,4.179558309316725e-12
361.1269906084116,2.047013670907134e-12,4.577444778922821e-12
362.1273989383422,2.2509541302984874e-12,5.010801929051558e-12
363.12780726827276,2.473974093373576e-12,5.4825733519768155e-12
364.1282155982033,2.717740696953848e-12,5.9959284088168484e-12
365.12862392813395,2.984056231078304e-12,6.55427803269314e-12
366.1290322580645,3.2748682426318365e-12,7.161291605028173e-12
367.1294405879951,3.5922802764941094e-12,7.820914861664985e-12
368.1298489179257,3.938563402603872e-12,8.537388961932546e-12
369.13025724785626,4.316168460015242e-12,9.315270650765961e-12
370.1306655777869,4.727739140308212e-12,1.0159453823069778e-11
371.13107390771745,5.176125957302787e-12,1.1075192249163144e-11
372.131482237648,5.664401088524861e-12,1.2068123782083906e-11
373.13189056757864,6.1958742150881475e-12,1.3144296051849751e-11
374.1322988975092,6.77410941152629e-12,1.4310193573924361e-11
375.13270722743977,7.402943072529149e-12,1.557276668679409e-11
